lganame,wardname,year,month,no2_mean_mol_m2,no2_valid_pixels
Warri South-West,Okerenkoko,2025,1,3.291699853804657e-05,59
Warri South-West,Oporozo,2025,1,3.420848224777728e-05,24
Warri South-West,Orere,2025,1,3.311492683779862e-05,9
Warri South-West,Ugborodo,2025,1,3.86116502340883e-05,5
Warri South,Avenue,2025,1,4.883795045316219e-05,5
Warri South,Bowen,2025,1,5.293350841384381e-05,4
Warri South,Ekurede,2025,1,4.6902502072043716e-05,5
Warri South,Esisi,2025,1,5.287754538585432e-05,2
Warri South,Igbudu,2025,1,5.649766171700321e-05,2
Warri South,Obodo,2025,1,3.460823791101575e-05,32
Warri South,Ode-Itsekiri,2025,1,3.97496465170248e-05,11
Warri South,Okere,2025,1,5.1550664162884154e-05,3
Warri South,Pessu,2025,1,5.298947507981211e-05,2
Warri South,Ubeji,2025,1,3.911126763201677e-05,13
Bomadi,Akugbene 1,2025,2,2.7618169042398222e-05,4
Bomadi,Akugbene 2,2025,2,2.8298247343627736e-05,1
Bomadi,Akugbene 3,2025,2,2.6947276637656614e-05,2
Bomadi,Bomadi,2025,2,2.341469128926595e-05,6
Bomadi,Ekaametagbene/Kalafio,2025,2,2.35188432270661e-05,20
Bomadi,Esanma,2025,2,2.558012420195155e-05,8
Bomadi,Kpakiama,2025,2,2.6644906029105186e-05,9
Bomadi,Ogbeinma/Okoloba,2025,2,2.6812063879333436e-05,6
Bomadi,Ogo/Eze,2025,2,2.6068203927328188e-05,6
Bomadi,Ogriagbene,2025,2,2.3256563872564583e-05,10
Burutu,Bolou-Ndoro,2025,2,2.1152018148097252e-05,42
Burutu,Egodor,2025,2,2.7437347131941852e-05,29
Burutu,Eseinbiri,2025,2,2.3239374058903195e-05,16
Burutu,Kiagbodo,2025,2,3.0935180257074534e-05,5
Burutu,Ngbilebiri,2025,2,2.642528124852106e-05,6
Burutu,Obetebe,2025,2,2.2873650304973126e-05,50
Burutu,Ogulagha,2025,2,2.175542811693793e-05,44
Burutu,Ojobo,2025,2,1.989198790397495e-05,5
Burutu,Tamigbe,2025,2,2.3876401511105623e-05,11
Burutu,Torugbene,2025,2,2.234365456388332e-05,8
Burutu,Tuomo,2025,2,2.400450802479799e-05,13
Patani,Abari,2025,2,2.6679245638661087e-05,5
Patani,Agoloma,2025,2,2.717143506743014e-05,5
Patani,Buluangiama,2025,2,2.486707914310197e-05,12
Patani,Odorubu,2025,2,2.6005104051104615e-05,14
Patani,Patani 2,2025,2,2.6191519282292575e-05,6
Patani,Patani 3,2025,2,2.652312396094203e-05,5
Patani,Patani 4,2025,2,2.7137923098052852e-05,4
Patani,Patani 5,2025,2,2.6985052889878197e-05,7
Patani,Toruangiama,2025,2,2.566527109593153e-05,5
Patani,Uduophori,2025,2,2.5081340936594643e-05,8
Warri South-West,Ajudaibo,2025,2,2.505100565031171e-05,4
Warri South-West,Akpakpa,2025,2,2.2485150839202107e-05,5
Warri South-West,Isaba,2025,2,2.8726019081659615e-05,20
Warri South-West,Madangho,2025,2,2.676482472452335e-05,2
Warri South-West,Ogbe-Ijoh,2025,2,2.544260675423458e-05,61
Warri South-West,Ogidigben,2025,2,2.214710730186198e-05,8
Warri South-West,Okerenkoko,2025,2,2.2727546234757212e-05,59
Warri South-West,Oporozo,2025,2,2.396774652879685e-05,24
Warri South-West,Orere,2025,2,2.5557515780544942e-05,9
Warri South-West,Ugborodo,2025,2,2.7621991466730834e-05,5
Warri South,Avenue,2025,2,3.50029586115852e-05,5
Warri South,Bowen,2025,2,3.9973518141778186e-05,4
Warri South,Ekurede,2025,2,3.2525579445064065e-05,5
Warri South,Esisi,2025,2,3.8177302485564724e-05,2
Warri South,Igbudu,2025,2,4.41871743532829e-05,2
Warri South,Obodo,2025,2,2.4127755750669166e-05,32
Warri South,Ode-Itsekiri,2025,2,2.8955501461909577e-05,11
Warri South,Okere,2025,2,3.794838994508609e-05,3
Warri South,Pessu,2025,2,4.176973016001284e-05,2
Warri South,Ubeji,2025,2,2.918380330531643e-05,13
Bomadi,Akugbene 1,2025,3,2.110398781951517e-05,4
Bomadi,Akugbene 2,2025,3,1.9288492694613524e-05,1
Bomadi,Akugbene 3,2025,3,1.967454227269627e-05,2
Bomadi,Bomadi,2025,3,2.4388650975500543e-05,6
Bomadi,Ekaametagbene/Kalafio,2025,3,2.1087410277687014e-05,20
Bomadi,Esanma,2025,3,2.0645213226089254e-05,8
Bomadi,Kpakiama,2025,3,2.2833678586822418e-05,9
Bomadi,Ogbeinma/Okoloba,2025,3,2.2362277377396822e-05,6
Bomadi,Ogo/Eze,2025,3,2.3630450111037742e-05,6
Bomadi,Ogriagbene,2025,3,1.907926925923675e-05,10
Burutu,Bolou-Ndoro,2025,3,1.8373493471049835e-05,42
Burutu,Egodor,2025,3,2.3910548971516306e-05,29
Burutu,Eseinbiri,2025,3,2.2326770704239607e-05,16
Burutu,Kiagbodo,2025,3,2.460008254274726e-05,5
Burutu,Ngbilebiri,2025,3,2.2818652117469657e-05,6
Burutu,Obetebe,2025,3,1.9944594241678716e-05,50
Burutu,Ogulagha,2025,3,1.9825608681210063e-05,44
Burutu,Ojobo,2025,3,1.735023397486657e-05,5
Burutu,Tamigbe,2025,3,1.7844852250577375e-05,11
Burutu,Torugbene,2025,3,1.6796095223980956e-05,8
Burutu,Tuomo,2025,3,2.1182694651473026e-05,13
Patani,Abari,2025,3,2.2087663819547742e-05,5
Patani,Agoloma,2025,3,2.1895766258239747e-05,5
Patani,Buluangiama,2025,3,2.1761613121877115e-05,12
Patani,Odorubu,2025,3,1.9593557226471603e-05,14
Patani,Patani 2,2025,3,2.1092719786490004e-05,6
Patani,Patani 3,2025,3,2.1946562628727407e-05,5
Patani,Patani 4,2025,3,2.0180388673907146e-05,4
Patani,Patani 5,2025,3,1.9426667547252562e-05,7
Patani,Toruangiama,2025,3,2.6375005836598576e-05,5
Patani,Uduophori,2025,3,2.229604979220312e-05,8
Warri South-West,Ajudaibo,2025,3,2.067197419819422e-05,4
Warri South-West,Akpakpa,2025,3,1.9428247469477355e-05,5
Warri South-West,Isaba,2025,3,2.473419881425798e-05,20
Warri South-West,Madangho,2025,3,2.1114698029123247e-05,2
Warri South-West,Ogbe-Ijoh,2025,3,2.2144978636967355e-05,61
Warri South-West,Ogidigben,2025,3,1.8848548279493116e-05,8
Warri South-West,Okerenkoko,2025,3,2.076098363909681e-05,59
Warri South-West,Oporozo,2025,3,2.115137855677555e-05,24
Warri South-West,Orere,2025,3,2.1886314950986867e-05,9
Warri South-West,Ugborodo,2025,3,2.1774361084681004e-05,5
Warri South,Avenue,2025,3,3.01860214676708e-05,5
Warri South,Bowen,2025,3,3.1330382626038045e-05,4
Warri South,Ekurede,2025,3,2.803329552989453e-05,5
Warri South,Esisi,2025,3,3.2732503314036876e-05,2
Warri South,Igbudu,2025,3,3.2643441954860464e-05,2
Warri South,Obodo,2025,3,2.2091542632551864e-05,32
Warri South,Ode-Itsekiri,2025,3,2.5471389314837076e-05,11
Warri South,Okere,2025,3,3.138435810493926e-05,3
Warri South,Pessu,2025,3,2.9928258300060406e-05,2
Warri South,Ubeji,2025,3,2.5185861606867267e-05,13
Bomadi,Akugbene 1,2025,4,2.949931331386324e-05,4
Bomadi,Akugbene 2,2025,4,3.13015807478223e-05,1
Bomadi,Akugbene 3,2025,4,3.079531597904861e-05,2
Bomadi,Bomadi,2025,4,2.103007136611268e-05,6
Bomadi,Ekaametagbene/Kalafio,2025,4,3.185459063388407e-05,20
Bomadi,Esanma,2025,4,3.1520958145847544e-05,8
Bomadi,Kpakiama,2025,4,1.9349568497596516e-05,9
Bomadi,Ogbeinma/Okoloba,2025,4,2.7301071289305885e-05,6
Bomadi,Ogo/Eze,2025,4,2.6817448087967932e-05,6
Bomadi,Ogriagbene,2025,4,3.2050823210738597e-05,10
Burutu,Bolou-Ndoro,2025,4,2.3479811802861238e-05,42
Burutu,Egodor,2025,4,2.2583737455565354e-05,29
Burutu,Eseinbiri,2025,4,2.8285903681535274e-05,16
Burutu,Kiagbodo,2025,4,2.661501057446003e-05,5
Burutu,Ngbilebiri,2025,4,1.9205221178708598e-05,6
Burutu,Obetebe,2025,4,2.1353093907237052e-05,50
Burutu,Ogulagha,2025,4,2.0608297993683003e-05,44
Burutu,Ojobo,2025,4,1.730174699332565e-05,5
Burutu,Tamigbe,2025,4,2.5400272782214664e-05,11
Burutu,Torugbene,2025,4,2.2232692572288215e-05,8
Burutu,Tuomo,2025,4,2.511016702136168e-05,13
Patani,Abari,2025,4,2.344839449506253e-05,5
Patani,Agoloma,2025,4,2.1746649872511624e-05,5
Patani,Buluangiama,2025,4,2.0653188888294e-05,12
Patani,Odorubu,2025,4,2.1703886367114527e-05,14
Patani,Patani 2,2025,4,2.265609267245357e-05,6
Patani,Patani 3,2025,4,2.2942952637095004e-05,5
Patani,Patani 4,2025,4,2.2241358237806708e-05,4
Patani,Patani 5,2025,4,2.2128253476694226e-05,7
Patani,Toruangiama,2025,4,1.984701375477016e-05,5
Patani,Uduophori,2025,4,2.2565638573723845e-05,8
Warri South-West,Ajudaibo,2025,4,2.2421743778977543e-05,4
Warri South-West,Akpakpa,2025,4,1.9846574286930262e-05,5
Warri South-West,Isaba,2025,4,2.1128531079739334e-05,20
Warri South-West,Madangho,2025,4,2.2526182874571532e-05,2
Warri South-West,Ogbe-Ijoh,2025,4,2.2772107975649053e-05,61
Warri South-West,Ogidigben,2025,4,1.869724474090617e-05,8
Warri South-West,Okerenkoko,2025,4,2.187760980894505e-05,59
Warri South-West,Oporozo,2025,4,2.278166114895915e-05,24
Warri South-West,Orere,2025,4,2.4995768196984296e-05,9
Warri South-West,Ugborodo,2025,4,2.5817769346758725e-05,5
Warri South,Avenue,2025,4,3.2066513085737824e-05,5
Warri South,Bowen,2025,4,3.220485814381391e-05,4
Warri South,Ekurede,2025,4,2.881783293560147e-05,5
Warri South,Esisi,2025,4,3.373245272086933e-05,2
Warri South,Igbudu,2025,4,3.3555159461684525e-05,2
Warri South,Obodo,2025,4,2.2324655219563283e-05,32
Warri South,Ode-Itsekiri,2025,4,2.3983080278743397e-05,11
Warri South,Okere,2025,4,3.29178098278741e-05,3
Warri South,Pessu,2025,4,3.06772708427161e-05,2
Warri South,Ubeji,2025,4,2.5279322961488597e-05,13
Bomadi,Akugbene 1,2025,5,1.788223016774282e-05,4
Bomadi,Akugbene 2,2025,5,1.5182755305431783e-05,1
Bomadi,Akugbene 3,2025,5,1.645080919843167e-05,2
Bomadi,Bomadi,2025,5,1.4463269811434051e-05,6
Bomadi,Ekaametagbene/Kalafio,2025,5,1.5329592861235143e-05,20
Bomadi,Esanma,2025,5,1.711111872282345e-05,8
Bomadi,Kpakiama,2025,5,1.4065163365254799e-05,9
Bomadi,Ogbeinma/Okoloba,2025,5,1.6040956931343924e-05,6
Bomadi,Ogo/Eze,2025,5,1.3812990800943226e-05,6
Bomadi,Ogriagbene,2025,5,1.7046408902388067e-05,10
Burutu,Bolou-Ndoro,2025,5,1.5275678985441726e-05,42
Burutu,Egodor,2025,5,1.375710166155778e-05,29
Burutu,Eseinbiri,2025,5,1.5582656487822533e-05,16
Burutu,Kiagbodo,2025,5,1.4554007793776692e-05,5
Burutu,Ngbilebiri,2025,5,1.4015400665812194e-05,6
Burutu,Obetebe,2025,5,1.3655298389494419e-05,50
Burutu,Ogulagha,2025,5,1.662934003186158e-05,44
Burutu,Ojobo,2025,5,1.2973902630619705e-05,5
Burutu,Tamigbe,2025,5,1.626884279010648e-05,11
Burutu,Torugbene,2025,5,1.5134304703678936e-05,8
Burutu,Tuomo,2025,5,1.4590046843155646e-05,13
Patani,Abari,2025,5,1.89415761269629e-05,5
Patani,Agoloma,2025,5,1.7326290253549816e-05,5
Patani,Buluangiama,2025,5,1.451460896835973e-05,12
Patani,Odorubu,2025,5,1.4780247251370124e-05,14
Patani,Patani 2,2025,5,1.886845954383413e-05,6
Patani,Patani 3,2025,5,1.8692389130592346e-05,5
Patani,Patani 4,2025,5,1.639491347305011e-05,4
Patani,Patani 5,2025,5,1.7391757864970714e-05,7
Patani,Toruangiama,2025,5,1.4512764755636453e-05,5
Patani,Uduophori,2025,5,1.3934620255895425e-05,8
Warri South-West,Ajudaibo,2025,5,1.7707678125589155e-05,4
Warri South-West,Akpakpa,2025,5,1.6565265832468866e-05,5
Warri South-West,Isaba,2025,5,1.6881024930626153e-05,20
Warri South-West,Madangho,2025,5,1.7447684513172135e-05,2
Warri South-West,Ogbe-Ijoh,2025,5,1.7737473559672714e-05,61
Warri South-West,Ogidigben,2025,5,1.613418135093525e-05,8
Warri South-West,Okerenkoko,2025,5,1.719621823058795e-05,59
Warri South-West,Oporozo,2025,5,1.84471258156312e-05,24
Warri South-West,Orere,2025,5,2.0065327084416316e-05,9
Warri South-West,Ugborodo,2025,5,2.0770927949342877e-05,5
Warri South,Avenue,2025,5,2.6928362785838544e-05,5
Warri South,Bowen,2025,5,2.5545454263919964e-05,4
Warri South,Ekurede,2025,5,2.5603309040889144e-05,5
Warri South,Esisi,2025,5,2.544974267948419e-05,2
Warri South,Igbudu,2025,5,2.651818977028597e-05,2
Warri South,Obodo,2025,5,2.0047944417456165e-05,32
Warri South,Ode-Itsekiri,2025,5,2.1272252938202158e-05,11
Warri South,Okere,2025,5,2.5078064936678857e-05,3
Warri South,Pessu,2025,5,2.5641164029366337e-05,2
Warri South,Ubeji,2025,5,2.4270937921336063e-05,13
Bomadi,Akugbene 1,2025,6,4.507631729211425e-06,4
Bomadi,Akugbene 2,2025,6,3.522722863635863e-06,1
Bomadi,Akugbene 3,2025,6,1.3795532822769019e-06,2
Bomadi,Bomadi,2025,6,1.4419456420000643e-06,6
Bomadi,Ekaametagbene/Kalafio,2025,6,8.185063052223995e-06,20
Bomadi,Esanma,2025,6,2.977905751322396e-06,8
Bomadi,Kpakiama,2025,6,7.5892336705389125e-06,9
Bomadi,Ogbeinma/Okoloba,2025,6,6.625419094537695e-06,6
Bomadi,Ogo/Eze,2025,6,1.0204271044737348e-05,6
Bomadi,Ogriagbene,2025,6,6.9755042204633355e-06,10
Burutu,Bolou-Ndoro,2025,6,8.151481909278249e-06,42
Burutu,Egodor,2025,6,1.339660957455635e-05,29
Burutu,Eseinbiri,2025,6,2.1166370061109774e-06,16
Burutu,Kiagbodo,2025,6,1.3781161396764218e-05,5
Burutu,Ngbilebiri,2025,6,1.2608555456002554e-05,6
Burutu,Obetebe,2025,6,1.1223044712096453e-05,50
Burutu,Ogulagha,2025,6,1.1742183811623942e-05,44
Burutu,Ojobo,2025,6,1.1308438843116164e-05,5
Burutu,Tamigbe,2025,6,9.576855518389493e-06,11
Burutu,Torugbene,2025,6,1.1556227946130093e-05,8
Burutu,Tuomo,2025,6,5.4341698369870965e-06,13
Patani,Abari,2025,6,1.4226214261725545e-05,5
Patani,Agoloma,2025,6,1.2174903531558812e-05,5
Patani,Buluangiama,2025,6,1.341220437704275e-05,12
Patani,Odorubu,2025,6,1.1786158471035638e-05,14
Patani,Patani 2,2025,6,1.5723954372030374e-05,6
Patani,Patani 3,2025,6,1.565458660479635e-05,5
Patani,Patani 4,2025,6,1.4265411664382555e-05,4
Patani,Patani 5,2025,6,1.4157449186313897e-05,7
Patani,Toruangiama,2025,6,1.3645253784488886e-05,5
Patani,Uduophori,2025,6,1.2825387784687337e-05,8
Warri South-West,Ajudaibo,2025,6,1.6168487491086125e-05,4
Warri South-West,Akpakpa,2025,6,1.5740236267447472e-05,5
Warri South-West,Isaba,2025,6,1.5752928447909653e-05,20
Warri South-West,Madangho,2025,6,1.6352445527445525e-05,2
Warri South-West,Ogbe-Ijoh,2025,6,1.4877376207684884e-05,61
Warri South-West,Ogidigben,2025,6,1.4340868801809847e-05,8
Warri South-West,Okerenkoko,2025,6,1.300753378388235e-05,59
Warri South-West,Oporozo,2025,6,1.4996990406264862e-05,24
Warri South-West,Orere,2025,6,1.445392586497797e-05,9
Warri South-West,Ugborodo,2025,6,1.5824343427084388e-05,5
Warri South,Avenue,2025,6,2.2790349612478165e-05,5
Warri South,Bowen,2025,6,2.2309788619168103e-05,4
Warri South,Ekurede,2025,6,2.1315235062502325e-05,5
Warri South,Esisi,2025,6,2.147398845409043e-05,2
Warri South,Igbudu,2025,6,2.3370936105493456e-05,2
Warri South,Obodo,2025,6,1.4848397768219002e-05,32
Warri South,Ode-Itsekiri,2025,6,1.9173381257463586e-05,11
Warri South,Okere,2025,6,2.193684971037631e-05,3
Warri South,Pessu,2025,6,2.3145588784245774e-05,2
Warri South,Ubeji,2025,6,1.9292132212565495e-05,13
Bomadi,Akugbene 1,2025,7,1.0177125659538433e-05,4
Bomadi,Akugbene 2,2025,7,9.704255717224441e-06,1
Bomadi,Akugbene 3,2025,7,1.0845266842807177e-05,2
Bomadi,Bomadi,2025,7,1.1585628575024506e-05,6
Bomadi,Ekaametagbene/Kalafio,2025,7,1.0932174336630852e-05,20
Bomadi,Esanma,2025,7,1.0732444934546947e-05,8
Bomadi,Kpakiama,2025,7,1.1309086403343827e-05,9
Bomadi,Ogbeinma/Okoloba,2025,7,1.0221388947684318e-05,6
Bomadi,Ogo/Eze,2025,7,1.047221667249687e-05,6
Bomadi,Ogriagbene,2025,7,1.0838877642527223e-05,10
Burutu,Bolou-Ndoro,2025,7,1.0194551404787316e-05,42
Burutu,Egodor,2025,7,1.1873137454727086e-05,29
Burutu,Eseinbiri,2025,7,1.1136121429444756e-05,16
Burutu,Kiagbodo,2025,7,1.3212121848482638e-05,5
Burutu,Ngbilebiri,2025,7,1.1260130122536793e-05,6
Burutu,Obetebe,2025,7,1.0614318307489157e-05,50
Burutu,Ogulagha,2025,7,9.988261974120343e-06,44
Burutu,Ojobo,2025,7,1.0882185597438365e-05,5
Burutu,Tamigbe,2025,7,1.1123978765681386e-05,11
Burutu,Torugbene,2025,7,1.1347932741045952e-05,8
Burutu,Tuomo,2025,7,1.1202373291150881e-05,13
Patani,Abari,2025,7,1.4762674982193858e-05,5
Patani,Agoloma,2025,7,1.198410609504208e-05,5
Patani,Buluangiama,2025,7,1.1898950712444881e-05,12
Patani,Odorubu,2025,7,1.1289877875242382e-05,14
Patani,Patani 2,2025,7,1.46272977872286e-05,6
Patani,Patani 3,2025,7,1.47582235513255e-05,5
Patani,Patani 4,2025,7,1.2872213119408116e-05,4
Patani,Patani 5,2025,7,1.2192125723231584e-05,7
Patani,Toruangiama,2025,7,1.2361325207166374e-05,5
Patani,Uduophori,2025,7,1.1806188012997154e-05,8
Warri South-West,Ajudaibo,2025,7,1.2060865628882311e-05,4
Warri South-West,Akpakpa,2025,7,1.109291915781796e-05,5
Warri South-West,Isaba,2025,7,1.2142474588472396e-05,20
Warri South-West,Madangho,2025,7,1.297651670029154e-05,2
Warri South-West,Ogbe-Ijoh,2025,7,1.180905383080244e-05,61
Warri South-West,Ogidigben,2025,7,1.007850187306758e-05,8
Warri South-West,Okerenkoko,2025,7,1.1646098031078355e-05,59
Warri South-West,Oporozo,2025,7,1.1961115281640863e-05,24
Warri South-West,Orere,2025,7,1.1784228263422847e-05,9
Warri South-West,Ugborodo,2025,7,1.2100419553462416e-05,5
Warri South,Avenue,2025,7,1.5045220789033919e-05,5
Warri South,Bowen,2025,7,1.3828394003212452e-05,4
Warri South,Ekurede,2025,7,1.3486997340805829e-05,5
Warri South,Esisi,2025,7,1.4912169717717916e-05,2
Warri South,Igbudu,2025,7,1.405922284902772e-05,2
Warri South,Obodo,2025,7,1.231683654623339e-05,32
Warri South,Ode-Itsekiri,2025,7,1.2238077364269305e-05,11
Warri South,Okere,2025,7,1.4035994051179538e-05,3
Warri South,Pessu,2025,7,1.2744620107696392e-05,2
Warri South,Ubeji,2025,7,1.3085780665278435e-05,13
Bomadi,Akugbene 1,2025,8,1.2989116839889903e-05,4
Bomadi,Akugbene 2,2025,8,1.3166797543817665e-05,1
Bomadi,Akugbene 3,2025,8,1.3510765711544082e-05,2
Bomadi,Bomadi,2025,8,1.4373663968096176e-05,6
Bomadi,Ekaametagbene/Kalafio,2025,8,1.2883843737654388e-05,20
Bomadi,Esanma,2025,8,1.3452379789669067e-05,8
Bomadi,Kpakiama,2025,8,1.4256388466391298e-05,9
Bomadi,Ogbeinma/Okoloba,2025,8,1.3523921855570128e-05,6
Bomadi,Ogo/Eze,2025,8,1.3986883762603005e-05,6
Bomadi,Ogriagbene,2025,8,1.2496733688749373e-05,10
Burutu,Bolou-Ndoro,2025,8,1.2657799137135347e-05,42
Burutu,Egodor,2025,8,1.3795434417010381e-05,29
Burutu,Eseinbiri,2025,8,1.3595494237961248e-05,16
Burutu,Kiagbodo,2025,8,1.504455431131646e-05,5
Burutu,Ngbilebiri,2025,8,1.408631942467764e-05,6
Burutu,Obetebe,2025,8,1.2912736274302005e-05,50
Burutu,Ogulagha,2025,8,1.2951637141999196e-05,44
Burutu,Ojobo,2025,8,1.3135804329067468e-05,5
Burutu,Tamigbe,2025,8,1.3124811547723683e-05,11
Burutu,Torugbene,2025,8,1.3262902029964607e-05,8
Burutu,Tuomo,2025,8,1.3491099637646515e-05,13
Patani,Abari,2025,8,1.7682297038845717e-05,5
Patani,Agoloma,2025,8,1.5716593770775945e-05,5
Patani,Buluangiama,2025,8,1.4631327455087254e-05,12
Patani,Odorubu,2025,8,1.418268636500995e-05,14
Patani,Patani 2,2025,8,1.8031871150014922e-05,6
Patani,Patani 3,2025,8,1.8139448366127907e-05,5
Patani,Patani 4,2025,8,1.682647234702017e-05,4
Patani,Patani 5,2025,8,1.556235344781141e-05,7
Patani,Toruangiama,2025,8,1.4300402835942804e-05,5
Patani,Uduophori,2025,8,1.410062668583123e-05,8
Warri South-West,Ajudaibo,2025,8,1.4878836736897938e-05,4
Warri South-West,Akpakpa,2025,8,1.3789620425086468e-05,5
Warri South-West,Isaba,2025,8,1.4074664795771241e-05,20
Warri South-West,Madangho,2025,8,1.5477275155717507e-05,2
Warri South-West,Ogbe-Ijoh,2025,8,1.3875215863961665e-05,61
Warri South-West,Ogidigben,2025,8,1.3127594684192445e-05,8
Warri South-West,Okerenkoko,2025,8,1.412397250533104e-05,59
Warri South-West,Oporozo,2025,8,1.438321244980519e-05,24
Warri South-West,Orere,2025,8,1.3597385582721068e-05,9
Warri South-West,Ugborodo,2025,8,1.436189777450636e-05,5
Warri South,Avenue,2025,8,1.6230261826422067e-05,5
Warri South,Bowen,2025,8,1.6337085980921984e-05,4
Warri South,Ekurede,2025,8,1.576053036842495e-05,5
Warri South,Esisi,2025,8,1.7045604181475937e-05,2
Warri South,Igbudu,2025,8,1.655868618399836e-05,2
Warri South,Obodo,2025,8,1.4181843653204851e-05,32
Warri South,Ode-Itsekiri,2025,8,1.4467069625177167e-05,11
Warri South,Okere,2025,8,1.6740589974991355e-05,3
Warri South,Pessu,2025,8,1.562856778036803e-05,2
Warri South,Ubeji,2025,8,1.4592635964688201e-05,13
Bomadi,Akugbene 1,2025,9,1.6895970475161448e-05,4
Bomadi,Akugbene 2,2025,9,1.748753675201442e-05,1
Bomadi,Akugbene 3,2025,9,1.5581328625557944e-05,2
Bomadi,Bomadi,2025,9,1.6377987776650116e-05,6
Bomadi,Ekaametagbene/Kalafio,2025,9,1.2826212332583964e-05,20
Bomadi,Esanma,2025,9,1.5475616237381473e-05,8
Bomadi,Kpakiama,2025,9,1.707363925460312e-05,9
Bomadi,Ogbeinma/Okoloba,2025,9,1.6996487829601392e-05,6
Bomadi,Ogo/Eze,2025,9,1.7971700193205226e-05,6
Bomadi,Ogriagbene,2025,9,1.3087461411487311e-05,10
Burutu,Bolou-Ndoro,2025,9,1.1230873670207248e-05,42
Burutu,Egodor,2025,9,1.7297662923048284e-05,29
Burutu,Eseinbiri,2025,9,1.4555589586962014e-05,16
Burutu,Kiagbodo,2025,9,1.868622493930161e-05,5
Burutu,Ngbilebiri,2025,9,1.6264201500841107e-05,6
Burutu,Obetebe,2025,9,1.2320500100031494e-05,50
Burutu,Ogulagha,2025,9,1.1439257915216414e-05,44
Burutu,Ojobo,2025,9,1.1564767919480801e-05,5
Burutu,Tamigbe,2025,9,1.4830825173042037e-05,11
Burutu,Torugbene,2025,9,1.4225366612663493e-05,8
Burutu,Tuomo,2025,9,1.50209469631171e-05,13
Patani,Abari,2025,9,2.2188374714460224e-05,5
Patani,Agoloma,2025,9,1.945971016539261e-05,5
Patani,Buluangiama,2025,9,1.851309086002099e-05,12
Patani,Odorubu,2025,9,1.7428391272135612e-05,14
Patani,Patani 2,2025,9,2.0671618888930727e-05,6
Patani,Patani 3,2025,9,2.097126707667485e-05,5
Patani,Patani 4,2025,9,2.045984729193151e-05,4
Patani,Patani 5,2025,9,1.991552666627935e-05,7
Patani,Toruangiama,2025,9,1.6937660984694957e-05,5
Patani,Uduophori,2025,9,1.7370957721141167e-05,8
Warri South-West,Ajudaibo,2025,9,1.2366666851448826e-05,4
Warri South-West,Akpakpa,2025,9,1.167360314866528e-05,5
Warri South-West,Isaba,2025,9,1.8712997552938758e-05,20
Warri South-West,Madangho,2025,9,1.3231469893071335e-05,2
Warri South-West,Ogbe-Ijoh,2025,9,1.6766909479362066e-05,61
Warri South-West,Ogidigben,2025,9,1.1223412002436817e-05,8
Warri South-West,Okerenkoko,2025,9,1.5403542636057078e-05,59
Warri South-West,Oporozo,2025,9,1.4140401617623866e-05,24
Warri South-West,Orere,2025,9,1.4757452946570185e-05,9
Warri South-West,Ugborodo,2025,9,1.4757727331016213e-05,5
Warri South,Avenue,2025,9,2.3398012854158878e-05,5
Warri South,Bowen,2025,9,2.551517536630854e-05,4
Warri South,Ekurede,2025,9,2.301514323335141e-05,5
Warri South,Esisi,2025,9,2.487945312168449e-05,2
Warri South,Igbudu,2025,9,2.6142424758290872e-05,2
Warri South,Obodo,2025,9,1.715039979899302e-05,32
Warri South,Ode-Itsekiri,2025,9,2.0840374583547767e-05,11
Warri South,Okere,2025,9,2.5075612938962877e-05,3
Warri South,Pessu,2025,9,2.6150901248911396e-05,2
Warri South,Ubeji,2025,9,2.2328436338844207e-05,13
Bomadi,Akugbene 1,2025,10,1.419125146639999e-05,4
Bomadi,Akugbene 2,2025,10,1.0225156074739061e-05,1
Bomadi,Akugbene 3,2025,10,1.002272983896546e-05,2
Bomadi,Bomadi,2025,10,1.3293822121340781e-05,6
Bomadi,Ekaametagbene/Kalafio,2025,10,1.3670918997377158e-05,20
Bomadi,Esanma,2025,10,1.2067624993505888e-05,8
Bomadi,Kpakiama,2025,10,1.5286746525412633e-05,9
Bomadi,Ogbeinma/Okoloba,2025,10,1.4352832901446769e-05,6
